timestamp,worker_id,batch_size,duration_ms,total_rows_after_insert_approx
2025-05-21T20:54:11.533893,1,1000,18.67,650000
2025-05-21T20:54:11.591358,1,1000,18.50,652000
2025-05-21T20:54:11.649921,1,1000,18.81,654000
2025-05-21T20:54:11.707484,1,1000,18.90,656000
2025-05-21T20:54:11.785356,1,1000,38.61,658000
2025-05-21T20:54:11.855040,1,1000,19.62,660000
2025-05-21T20:54:11.913064,1,1000,19.07,662000
2025-05-21T20:54:11.979787,1,1000,20.32,664000
2025-05-21T20:54:12.039963,1,1000,20.32,666000
2025-05-21T20:54:12.099890,1,1000,20.52,668000
2025-05-21T20:54:12.160015,1,1000,20.25,670000
2025-05-21T20:54:12.219794,1,1000,20.21,672000
2025-05-21T20:54:12.279131,1,1000,20.33,674000
2025-05-21T20:54:12.339214,1,1000,20.31,676000
2025-05-21T20:54:12.398951,1,1000,20.47,678000
2025-05-21T20:54:12.459549,1,1000,20.66,680000
2025-05-21T20:54:12.520777,1,1000,21.41,682000
2025-05-21T20:54:12.586967,1,1000,20.29,684000
2025-05-21T20:54:12.623362,2,1000,20.39,685000
2025-05-21T20:54:12.683196,2,1000,20.15,687000
2025-05-21T20:54:12.741985,2,1000,19.29,689000
2025-05-21T20:54:12.794233,2,1000,12.65,691000
2025-05-21T20:54:12.864064,2,1000,12.66,693000
2025-05-21T20:54:12.935047,2,1000,13.41,695000
2025-05-21T20:54:13.008063,2,1000,15.93,697000
2025-05-21T20:54:13.078136,2,1000,15.33,699000
2025-05-21T20:54:13.159466,2,1000,26.98,701000
2025-05-21T20:54:13.231527,2,1000,21.72,703000
2025-05-21T20:54:13.295764,2,1000,20.50,705000
2025-05-21T20:54:13.355995,2,1000,20.24,707000
2025-05-21T20:54:13.417949,2,1000,22.07,709000
2025-05-21T20:54:13.477100,2,1000,19.49,711000
2025-05-21T20:54:13.535591,2,1000,19.13,713000
2025-05-21T20:54:13.594345,2,1000,19.87,715000
2025-05-21T20:54:13.652451,2,1000,18.69,717000
2025-05-21T20:54:13.713637,2,1000,22.43,719000
2025-05-21T20:54:13.789020,2,1000,35.08,721000
2025-05-21T20:54:13.860395,2,1000,20.37,723000
2025-05-21T20:54:13.930101,2,1000,19.92,725000
2025-05-21T20:54:14.000918,2,1000,19.52,727000
2025-05-21T20:54:14.071903,2,1000,19.74,729000
2025-05-21T20:54:14.143218,2,1000,19.56,731000
2025-05-21T20:54:14.207212,2,1000,20.50,733000
2025-05-21T20:54:14.266491,2,1000,20.32,735000
2025-05-21T20:54:14.327517,2,1000,21.66,737000
2025-05-21T20:54:14.388093,2,1000,21.32,739000
2025-05-21T20:54:14.448588,2,1000,20.72,741000
2025-05-21T20:54:14.517516,2,1000,21.37,743000
2025-05-21T20:54:14.584172,2,1000,23.73,745000
2025-05-21T20:54:14.642807,2,1000,19.34,747000
2025-05-21T20:54:14.700529,2,1000,19.07,749000
2025-05-21T20:54:14.758231,2,1000,19.03,751000
2025-05-21T20:54:14.811015,2,1000,12.85,753000
2025-05-21T20:54:14.880718,2,1000,13.28,755000
2025-05-21T20:54:14.950947,2,1000,14.05,757000
2025-05-21T20:54:15.020205,2,1000,14.37,759000
2025-05-21T20:54:15.088938,2,1000,14.07,761000
2025-05-21T20:54:15.160085,2,1000,15.53,763000
2025-05-21T20:54:15.236846,2,1000,22.42,765000
2025-05-21T20:54:15.304804,2,1000,20.92,767000
2025-05-21T20:54:15.366732,2,1000,19.26,769000
2025-05-21T20:54:15.427419,2,1000,21.82,771000
2025-05-21T20:54:15.491323,2,1000,25.24,773000
2025-05-21T20:54:15.548910,2,1000,18.72,775000
2025-05-21T20:54:15.608959,2,1000,21.23,777000
2025-05-21T20:54:15.670074,2,1000,21.46,779000
2025-05-21T20:54:15.730570,2,1000,20.79,781000
2025-05-21T20:54:15.813611,2,1000,36.70,783000
2025-05-21T20:54:15.884520,2,1000,19.54,785000
2025-05-21T20:54:15.954588,2,1000,19.84,787000
2025-05-21T20:54:16.026100,2,1000,20.53,789000
2025-05-21T20:54:16.096686,2,1000,20.25,791000
2025-05-21T20:54:16.168595,2,1000,20.40,793000
2025-05-21T20:54:16.238932,2,1000,19.27,795000
2025-05-21T20:54:16.311100,2,1000,20.68,797000
2025-05-21T20:54:16.394958,2,1000,32.48,799000
2025-05-21T20:54:16.474431,2,1000,19.77,801000
2025-05-21T20:54:16.548932,2,1000,21.85,803000
2025-05-21T20:54:16.619874,2,1000,19.67,805000
2025-05-21T20:54:16.688614,2,1000,19.12,807000
2025-05-21T20:54:16.759071,2,1000,19.69,809000
2025-05-21T20:54:16.831179,2,1000,20.33,811000
2025-05-21T20:54:16.901893,2,1000,19.75,813000
2025-05-21T20:54:16.973128,2,1000,21.38,815000
2025-05-21T20:54:17.046513,2,1000,21.61,817000
2025-05-21T20:54:17.116842,2,1000,19.35,819000
2025-05-21T20:54:17.187090,2,1000,19.45,821000
2025-05-21T20:54:17.258143,2,1000,19.42,823000
2025-05-21T20:54:17.334791,2,1000,28.10,825000
2025-05-21T20:54:17.401774,2,1000,20.79,827000
2025-05-21T20:54:17.462527,2,1000,20.39,829000
2025-05-21T20:54:17.523907,2,1000,20.99,831000
2025-05-21T20:54:17.585832,2,1000,21.48,833000
2025-05-21T20:54:17.649602,2,1000,22.26,835000
2025-05-21T20:54:17.716505,2,1000,23.40,837000
2025-05-21T20:54:17.779109,2,1000,21.60,839000
2025-05-21T20:54:17.843079,2,1000,20.99,841000
2025-05-21T20:54:17.925816,2,1000,16.43,843000
2025-05-21T20:54:18.003489,2,1000,14.37,845000
2025-05-21T20:54:18.076383,2,1000,14.41,847000
2025-05-21T20:54:18.147633,2,1000,14.11,849000
2025-05-21T20:54:18.219502,2,1000,14.09,851000
2025-05-21T20:54:18.290000,2,1000,14.06,853000
2025-05-21T20:54:18.361339,2,1000,14.27,855000
2025-05-21T20:54:18.432599,2,1000,14.29,857000
2025-05-21T20:54:18.506179,2,1000,14.50,859000
2025-05-21T20:54:18.578542,2,1000,14.27,861000
2025-05-21T20:54:18.684789,2,1000,20.06,863000
2025-05-21T20:54:18.758112,2,1000,14.23,865000
2025-05-21T20:54:18.845262,2,1000,24.38,867000
2025-05-21T20:54:18.927533,2,1000,15.09,869000
2025-05-21T20:54:19.006295,2,1000,15.95,871000
2025-05-21T20:54:19.089206,2,1000,18.40,873000
2025-05-21T20:54:19.174456,2,1000,23.73,875000
2025-05-21T20:54:19.245573,2,1000,21.82,877000
2025-05-21T20:54:19.308262,2,1000,19.32,879000
2025-05-21T20:54:19.367084,2,1000,19.40,881000
2025-05-21T20:54:19.427424,2,1000,20.12,883000
2025-05-21T20:54:19.489073,2,1000,22.35,885000
2025-05-21T20:54:19.550410,2,1000,22.29,887000
2025-05-21T20:54:19.608494,2,1000,19.14,889000
2025-05-21T20:54:19.670161,2,1000,22.95,891000
2025-05-21T20:54:19.738244,2,1000,27.68,893000
2025-05-21T20:54:19.823915,2,1000,45.34,895000
2025-05-21T20:54:19.908213,2,1000,26.53,897000
2025-05-21T20:54:20.001319,2,1000,35.39,899000
2025-05-21T20:54:20.089239,2,1000,31.41,901000
2025-05-21T20:54:20.191018,2,1000,43.70,903000
2025-05-21T20:54:20.289318,2,1000,41.94,905000
2025-05-21T20:54:20.370299,2,1000,23.25,907000
2025-05-21T20:54:20.432552,2,1000,22.21,909000
2025-05-21T20:54:20.495688,2,1000,21.91,911000
2025-05-21T20:54:20.559469,2,1000,21.29,913000
2025-05-21T20:54:20.638048,2,1000,38.56,915000
2025-05-21T20:54:20.724341,2,1000,33.84,917000
2025-05-21T20:54:20.823454,2,1000,40.88,919000
2025-05-21T20:54:20.905530,2,1000,17.55,921000
2025-05-21T20:54:21.009413,2,1000,39.08,923000
2025-05-21T20:54:21.104126,2,1000,37.97,925000
2025-05-21T20:54:21.184824,2,1000,22.74,927000
2025-05-21T20:54:21.266233,2,1000,23.89,929000
2025-05-21T20:54:21.348939,2,1000,25.00,931000
2025-05-21T20:54:21.435647,2,1000,28.87,933000
2025-05-21T20:54:21.536953,2,1000,37.54,935000
2025-05-21T20:54:21.618498,2,1000,17.26,937000
2025-05-21T20:54:21.688884,2,1000,13.81,939000
2025-05-21T20:54:21.758429,2,1000,19.87,941000
2025-05-21T20:54:21.846154,2,1000,47.40,943000
2025-05-21T20:54:21.916467,2,1000,13.08,945000
2025-05-21T20:54:21.985944,2,1000,18.80,947000
2025-05-21T20:54:22.055805,2,1000,19.27,949000
2025-05-21T20:54:22.130512,2,1000,32.08,951000
2025-05-21T20:54:22.193877,2,1000,24.78,953000
2025-05-21T20:54:22.265898,2,1000,30.40,955000
2025-05-21T20:54:22.336980,2,1000,28.52,957000
2025-05-21T20:54:22.413686,2,1000,38.45,959000
2025-05-21T20:54:22.484885,2,1000,31.25,961000
2025-05-21T20:54:22.559382,2,1000,29.96,963000
2025-05-21T20:54:22.633501,2,1000,31.09,965000
2025-05-21T20:54:22.709455,2,1000,36.51,967000
2025-05-21T20:54:22.787105,2,1000,38.04,969000
2025-05-21T20:54:22.864699,2,1000,35.59,971000
2025-05-21T20:54:22.935931,2,1000,26.25,973000
2025-05-21T20:54:23.016623,2,1000,31.95,975000
2025-05-21T20:54:23.093917,2,1000,35.83,977000
2025-05-21T20:54:23.175121,2,1000,41.48,979000
2025-05-21T20:54:23.256224,2,1000,41.22,981000
2025-05-21T20:54:23.342993,2,1000,44.42,983000
2025-05-21T20:54:23.424794,2,1000,42.31,985000
2025-05-21T20:54:23.505688,2,1000,41.23,987000
2025-05-21T20:54:23.588310,2,1000,43.64,989000
2025-05-21T20:54:23.670965,2,1000,43.29,991000
2025-05-21T20:54:23.752456,2,1000,41.57,993000
2025-05-21T20:54:23.856428,2,1000,64.26,995000
2025-05-21T20:54:23.929333,2,1000,32.94,997000
2025-05-21T20:54:23.992491,2,1000,23.56,999000
2025-05-21T20:54:12.653567,1,1000,20.55,686000
2025-05-21T20:54:12.713074,1,1000,20.25,688000
2025-05-21T20:54:12.784470,1,1000,32.38,690000
2025-05-21T20:54:12.854260,1,1000,20.01,692000
2025-05-21T20:54:12.924764,1,1000,19.40,694000
2025-05-21T20:54:12.995383,1,1000,19.43,696000
2025-05-21T20:54:13.065683,1,1000,18.89,698000
2025-05-21T20:54:13.135453,1,1000,18.64,700000
2025-05-21T20:54:13.200294,1,1000,20.92,702000
2025-05-21T20:54:13.265646,1,1000,20.41,704000
2025-05-21T20:54:13.324647,1,1000,19.41,706000
2025-05-21T20:54:13.385736,1,1000,20.06,708000
2025-05-21T20:54:13.447171,1,1000,19.73,710000
2025-05-21T20:54:13.505925,1,1000,19.37,712000
2025-05-21T20:54:13.565130,1,1000,19.31,714000
2025-05-21T20:54:13.623413,1,1000,19.04,716000
2025-05-21T20:54:13.681061,1,1000,18.62,718000
2025-05-21T20:54:13.742561,1,1000,22.16,720000
2025-05-21T20:54:13.801519,1,1000,16.24,722000
2025-05-21T20:54:13.871071,1,1000,13.79,724000
2025-05-21T20:54:13.941618,1,1000,14.79,726000
2025-05-21T20:54:14.011631,1,1000,13.80,728000
2025-05-21T20:54:14.082696,1,1000,13.94,730000
2025-05-21T20:54:14.160229,1,1000,20.27,732000
2025-05-21T20:54:14.230610,1,1000,20.57,734000
2025-05-21T20:54:14.296207,1,1000,20.58,736000
2025-05-21T20:54:14.357236,1,1000,20.87,738000
2025-05-21T20:54:14.418248,1,1000,21.10,740000
2025-05-21T20:54:14.483132,1,1000,23.06,742000
2025-05-21T20:54:14.551857,1,1000,21.70,744000
2025-05-21T20:54:14.613236,1,1000,19.98,746000
2025-05-21T20:54:14.671331,1,1000,18.95,748000
2025-05-21T20:54:14.728921,1,1000,18.81,750000
2025-05-21T20:54:14.801113,1,1000,33.40,752000
2025-05-21T20:54:14.870230,1,1000,18.47,754000
2025-05-21T20:54:14.939211,1,1000,17.96,756000
2025-05-21T20:54:15.008767,1,1000,19.06,758000
2025-05-21T20:54:15.077807,1,1000,18.68,760000
2025-05-21T20:54:15.147471,1,1000,19.22,762000
2025-05-21T20:54:15.217569,1,1000,19.13,764000
2025-05-21T20:54:15.279622,1,1000,24.51,766000
2025-05-21T20:54:15.337341,1,1000,18.94,768000
2025-05-21T20:54:15.395142,1,1000,18.79,770000
2025-05-21T20:54:15.453468,1,1000,19.29,772000
2025-05-21T20:54:15.517283,1,1000,22.25,774000
2025-05-21T20:54:15.578152,1,1000,18.97,776000
2025-05-21T20:54:15.637583,1,1000,20.27,778000
2025-05-21T20:54:15.701522,1,1000,22.03,780000
2025-05-21T20:54:15.763030,1,1000,21.82,782000
2025-05-21T20:54:15.824765,1,1000,14.14,784000
2025-05-21T20:54:15.895782,1,1000,14.33,786000
2025-05-21T20:54:15.965282,1,1000,13.98,788000
2025-05-21T20:54:16.036549,1,1000,13.75,790000
2025-05-21T20:54:16.107230,1,1000,13.91,792000
2025-05-21T20:54:16.178666,1,1000,13.85,794000
2025-05-21T20:54:16.250783,1,1000,14.90,796000
2025-05-21T20:54:16.321790,1,1000,14.18,798000
2025-05-21T20:54:16.404661,1,1000,21.47,800000
2025-05-21T20:54:16.486068,1,1000,15.07,802000
2025-05-21T20:54:16.558062,1,1000,13.52,804000
2025-05-21T20:54:16.628594,1,1000,12.79,806000
2025-05-21T20:54:16.698080,1,1000,13.00,808000
2025-05-21T20:54:16.769718,1,1000,14.24,810000
2025-05-21T20:54:16.840081,1,1000,12.80,812000
2025-05-21T20:54:16.911200,1,1000,13.01,814000
2025-05-21T20:54:16.984445,1,1000,15.09,816000
2025-05-21T20:54:17.057255,1,1000,14.62,818000
2025-05-21T20:54:17.129097,1,1000,15.30,820000
2025-05-21T20:54:17.198414,1,1000,14.52,822000
2025-05-21T20:54:17.277854,1,1000,22.89,824000
2025-05-21T20:54:17.356234,1,1000,25.37,826000
2025-05-21T20:54:17.426962,1,1000,22.04,828000
2025-05-21T20:54:17.493135,1,1000,20.48,830000
2025-05-21T20:54:17.554539,1,1000,21.16,832000
2025-05-21T20:54:17.617975,1,1000,22.10,834000
2025-05-21T20:54:17.683055,1,1000,24.00,836000
2025-05-21T20:54:17.747410,1,1000,21.84,838000
2025-05-21T20:54:17.838655,1,1000,50.20,840000
2025-05-21T20:54:17.920668,1,1000,23.18,842000
2025-05-21T20:54:17.993618,1,1000,15.17,844000
2025-05-21T20:54:18.065590,1,1000,20.67,846000
2025-05-21T20:54:18.137483,1,1000,20.85,848000
2025-05-21T20:54:18.209047,1,1000,20.13,850000
2025-05-21T20:54:18.279051,1,1000,19.76,852000
2025-05-21T20:54:18.350730,1,1000,20.34,854000
2025-05-21T20:54:18.422654,1,1000,20.68,856000
2025-05-21T20:54:18.495681,1,1000,21.02,858000
2025-05-21T20:54:18.568526,1,1000,21.00,860000
2025-05-21T20:54:18.673945,1,1000,56.37,862000
2025-05-21T20:54:18.747774,1,1000,21.35,864000
2025-05-21T20:54:18.844366,1,1000,44.62,866000
2025-05-21T20:54:18.922700,1,1000,16.03,868000
2025-05-21T20:54:19.003107,1,1000,22.72,870000
2025-05-21T20:54:19.083762,1,1000,23.58,872000
2025-05-21T20:54:19.154454,1,1000,13.21,874000
2025-05-21T20:54:19.220481,1,1000,20.31,876000
2025-05-21T20:54:19.279481,1,1000,19.71,878000
2025-05-21T20:54:19.337899,1,1000,19.46,880000
2025-05-21T20:54:19.397567,1,1000,20.41,882000
2025-05-21T20:54:19.456311,1,1000,19.38,884000
2025-05-21T20:54:19.515768,1,1000,20.31,886000
2025-05-21T20:54:19.577794,1,1000,21.24,888000
2025-05-21T20:54:19.641460,1,1000,23.38,890000
2025-05-21T20:54:19.700590,1,1000,20.02,892000
2025-05-21T20:54:19.762907,1,1000,22.74,894000
2025-05-21T20:54:19.828702,1,1000,18.92,896000
2025-05-21T20:54:19.914105,1,1000,22.14,898000
2025-05-21T20:54:20.004196,1,1000,27.26,900000
2025-05-21T20:54:20.092090,1,1000,23.27,902000
2025-05-21T20:54:20.194439,1,1000,36.58,904000
2025-05-21T20:54:20.291634,1,1000,33.65,906000
2025-05-21T20:54:20.394835,1,1000,37.57,908000
2025-05-21T20:54:20.470159,1,1000,30.13,910000
2025-05-21T20:54:20.529747,1,1000,21.46,912000
2025-05-21T20:54:20.594673,1,1000,25.10,914000
2025-05-21T20:54:20.650362,1,1000,15.40,916000
2025-05-21T20:54:20.732377,1,1000,24.24,918000
2025-05-21T20:54:20.823942,1,1000,30.24,920000
2025-05-21T20:54:20.914527,1,1000,22.44,922000
2025-05-21T20:54:21.013655,1,1000,32.00,924000
2025-05-21T20:54:21.106333,1,1000,29.69,926000
2025-05-21T20:54:21.187890,1,1000,15.72,928000
2025-05-21T20:54:21.269167,1,1000,17.01,930000
2025-05-21T20:54:21.352667,1,1000,18.95,932000
2025-05-21T20:54:21.436530,1,1000,19.69,934000
2025-05-21T20:54:21.537587,1,1000,35.13,936000
2025-05-21T20:54:21.621988,1,1000,16.80,938000
2025-05-21T20:54:21.700988,1,1000,16.48,940000
2025-05-21T20:54:21.778419,1,1000,22.89,942000
2025-05-21T20:54:21.850978,1,1000,20.57,944000
2025-05-21T20:54:21.926084,1,1000,12.97,946000
2025-05-21T20:54:21.996343,1,1000,13.51,948000
2025-05-21T20:54:22.073202,1,1000,20.53,950000
2025-05-21T20:54:22.166045,1,1000,44.61,952000
2025-05-21T20:54:22.238415,1,1000,32.70,954000
2025-05-21T20:54:22.300848,1,1000,22.86,956000
2025-05-21T20:54:22.371223,1,1000,31.58,958000
2025-05-21T20:54:22.446183,1,1000,35.54,960000
2025-05-21T20:54:22.533843,1,1000,47.43,962000
2025-05-21T20:54:22.603680,1,1000,30.63,964000
2025-05-21T20:54:22.666814,1,1000,23.08,966000
2025-05-21T20:54:22.744288,1,1000,37.80,968000
2025-05-21T20:54:22.840391,1,1000,56.79,970000
2025-05-21T20:54:22.914746,1,1000,34.64,972000
2025-05-21T20:54:22.987620,1,1000,26.26,974000
2025-05-21T20:54:23.050810,1,1000,23.00,976000
2025-05-21T20:54:23.132411,1,1000,41.48,978000
2025-05-21T20:54:23.216031,1,1000,43.89,980000
2025-05-21T20:54:23.300187,1,1000,44.81,982000
2025-05-21T20:54:23.383167,1,1000,41.56,984000
2025-05-21T20:54:23.465647,1,1000,43.09,986000
2025-05-21T20:54:23.547616,1,1000,42.88,988000
2025-05-21T20:54:23.628268,1,1000,40.96,990000
2025-05-21T20:54:23.710116,1,1000,42.14,992000
2025-05-21T20:54:23.789536,1,1000,40.20,994000
2025-05-21T20:54:23.883231,1,1000,53.24,996000
2025-05-21T20:54:23.969374,1,1000,43.09,998000
2025-05-21T20:54:24.038357,1,1000,28.85,1000000
